id_hagr,kingdom,phylum,class,subclass,infraclass,superorder,order_c,suborder,family,subfamily,genus,species,name_common,synonyms
2214,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Atelerix,albiventris,Four-toed hedgehog,NULL
2215,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Atelerix,algirus,North african hedgehog,NULL
2216,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Atelerix,frontalis,Southern african hedgehog,NULL
2217,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Galericinae,Echinosorex,gymnura,Moonrat,NULL
2218,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Erinaceus,amurensis,Amur hedgehog,NULL
2219,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Erinaceus,concolor,Eastern European hedgehog,NULL
2220,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Erinaceus,europaeus,Western European hedgehog,NULL
2221,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Hemiechinus,auritus,Long-eared hedgehog,NULL
2222,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Paraechinus,aethiopicus,Desert hedgehog,Hemiechinus aethiopicus
2223,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Erinaceomorpha,NULL,Erinaceidae,Erinaceinae,Paraechinus,hypomelas,Brandt's hedgehog,Hemiechinus hypomelas
2224,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Hyracoidea,NULL,Procaviidae,NULL,Dendrohyrax,arboreus,Tree hyrax,Dendrohyrax validus
2225,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Hyracoidea,NULL,Procaviidae,NULL,Heterohyrax,brucei,Bush hyrax,NULL
2226,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Hyracoidea,NULL,Procaviidae,NULL,Procavia,capensis,Rock hyrax,NULL
2227,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Brachylagus,idahoensis,Pygmy rabbit,"Sylvilagus idahoensis, Lepus idahoensis"
2228,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Bunolagus,monticularis,Riverine rabbit,NULL
2229,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Lepus,americanus,Snowshoe hare,NULL
2230,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Lepus,brachyurus,Japanese hare,NULL
2231,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Lepus,californicus,Black-tailed jackrabbit,NULL
2232,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Lepus,capensis,Cape hare,NULL
2233,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Lepus,europaeus,European hare,NULL
2234,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Lepus,timidus,Mountain hare,"Lepus othus tschuktschorum, Lepus timidus tschuktschorum"
2235,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Lepus,townsendii,White-tailed jackrabbit,NULL
2236,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Oryctolagus,cuniculus,European rabbit,NULL
2237,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Sylvilagus,audubonii,Audubon's cottontail rabbit,NULL
2238,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Sylvilagus,bachmani,Brush rabbit,NULL
2239,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Sylvilagus,floridanus,Eastern cottontail,NULL
2240,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Sylvilagus,nuttallii,Mountain cottontail,NULL
2241,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Sylvilagus,palustris,Marsh rabbit,Lepus palustris
2242,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Leporidae,NULL,Sylvilagus,transitionalis,New England cottontail,NULL
2243,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Ochotonidae,NULL,Ochotona,collaris,Collared pika,NULL
2244,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Ochotonidae,NULL,Ochotona,hyperborea,Northern pika,NULL
2245,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Ochotonidae,NULL,Ochotona,princeps,American pika,NULL
2246,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Lagomorpha,NULL,Ochotonidae,NULL,Ochotona,pusilla,Steppe pika,NULL
2247,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Elephantulus,brachyrhynchus,Short-nosed elephant shrew,NULL
2248,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Elephantulus,edwardii,Cape elephant shrew,NULL
2249,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Elephantulus,intufi,Long-eared elephant shrew,NULL
2250,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Elephantulus,rozeti,North African elephant shrew,NULL
2251,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Elephantulus,rufescens,Rufous elephant shrew,NULL
2252,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Macroscelides,proboscideus,Short-eared elephant shrew,NULL
2253,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Petrodromus,tetradactylus,Four-toed elephant shrew,NULL
2254,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Rhynchocyon,chrysopygus,Golden-rumped elephant shrew,NULL
2255,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Macroscelidea,NULL,Macroscelididae,NULL,Rhynchocyon,cirnei,Checkered elephant shrew,NULL
2256,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Microbiotheria,NULL,Microbiotheriidae,NULL,Dromiciops,gliroides,Monito del monte,NULL
2257,Animalia,Chordata,Mammalia,Prototheria,NULL,NULL,Monotremata,NULL,Ornithorhynchidae,NULL,Ornithorhynchus,anatinus,Duck-billed platypus,NULL
2258,Animalia,Chordata,Mammalia,Prototheria,NULL,NULL,Monotremata,NULL,Tachyglossidae,NULL,Tachyglossus,aculeatus,Short-beaked echidna,NULL
2259,Animalia,Chordata,Mammalia,Prototheria,NULL,NULL,Monotremata,NULL,Tachyglossidae,NULL,Zaglossus,bruijni,Long-nosed echidna,NULL
2260,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Notoryctemorphia,NULL,Notoryctidae,NULL,Notoryctes,typhlops,Southern marsupial mole,NULL
2261,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Echymiperinae,Echymipera,kalubu,New Guinea spiny bandicoot,NULL
2262,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Echymiperinae,Echymipera,rufescens,Long-nosed echymipera,NULL
2263,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Peramelinae,Isoodon,auratus,Golden bandicoot,NULL
2264,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Peramelinae,Isoodon,macrourus,Northern brown bandicoot,NULL
2265,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Peramelinae,Isoodon,obesulus,Southern brown bandicoot,NULL
2266,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Peramelinae,Perameles,bougainville,Western barred bandicoot,NULL
2267,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Peramelinae,Perameles,gunnii,Eastern barred bandicoot,NULL
2268,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Peramelinae,Perameles,nasuta,Long-nosed bandicoot,NULL
2269,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Peramelidae,Peroryctinae,Peroryctes,raffrayana,Raffray's bandicoot,NULL
2270,Animalia,Chordata,Mammalia,Theria,Metatheria,Marsupialia,Peramelemorphia,NULL,Thylacomyidae,NULL,Macrotis,lagotis,Rabbit-bandicoot or bilby,NULL
2271,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Equidae,NULL,Equus,asinus,African wild ass,"Asinus vulgaris, Equus asinus asinus, Equus asinus palaestinae, Equus africanus asinus"
2272,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Equidae,NULL,Equus,caballus,Horse,"Equus caballus caballus, Equus ferus caballus"
2273,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Equidae,NULL,Equus,grevyi,Grevy's zebra,"Equus faurei, Equus grevyi berberensis"
2274,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Equidae,NULL,Equus,hemionus,Kulan,NULL
2275,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Equidae,NULL,Equus,kiang,Kiang,NULL
2276,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Equidae,NULL,Equus,quagga,Quagga,NULL
2277,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Equidae,NULL,Equus,zebra,Mountain zebra,"Equus zebra zebra, Equus wardi, Hippotigris campestris, Equus indica, Equus montanus, Equus zebra frederici"
2278,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Rhinocerotidae,NULL,Ceratotherium,simum,White rhinoceros,"Rhinoceros burchellii, Rhinoceros camus, Rhinoceros simus, Ceratotherium simum simum"
2279,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Rhinocerotidae,NULL,Dicerorhinus,sumatrensis,Sumatran rhinoceros,Rhinoceros crossii
2280,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Rhinocerotidae,NULL,Diceros,bicornis,Black rhinoceros,NULL
2281,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Rhinocerotidae,NULL,Rhinoceros,sondaicus,Javan rhinoceros,NULL
2282,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Rhinocerotidae,NULL,Rhinoceros,unicornis,Indian rhinoceros,"Rhinoceros asiaticus, Rhinoceros indicus, Rhinoceros jamrachi, Rhinoceros stenocephalus, Rhinoceros rugosus, Rhinoceros unicornis bengalensis"
2283,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Tapiridae,NULL,Acrocodia,indica,Malayan tapir,"Tapirus indicus, Tapirus indicus indicus, Tapirus indicus brevetianus"
2284,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Tapiridae,NULL,Tapirella,bairdii,Baird's tapir,Tapirus bairdii
2285,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Tapiridae,NULL,Tapirus,pinchaque,Mountain tapir,"Tapirus ecuadorensis, Tapirus aenigmaticus, Tapirus terrestris aenigmaticus, Tapirus terrestris peruvianus"
2286,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Perissodactyla,NULL,Tapiridae,NULL,Tapirus,terrestris,Brazilian tapir,Hippopotamus terrestris
2287,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pholidota,NULL,Manidae,NULL,Manis,crassicaudata,Indian pangolin,Pholidotus indicus
2288,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pholidota,NULL,Manidae,NULL,Manis,pentadactyla,Chinese pangolin,NULL
2289,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Folivora,Bradypodidae,NULL,Bradypus,torquatus,Maned three-toed sloth,NULL
2290,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Folivora,Bradypodidae,NULL,Bradypus,tridactylus,Pale-throated three-toed sloth,NULL
2291,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Vermilingua,Cyclopedidae,NULL,Cyclopes,didactylus,Silky anteater,NULL
2292,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Folivora,Megalonychidae,NULL,Choloepus,didactylus,Southern two-toed sloth,NULL
2293,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Folivora,Megalonychidae,NULL,Choloepus,hoffmanni,Hoffmann's two-toed sloth,NULL
2294,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Vermilingua,Myrmecophagidae,NULL,Myrmecophaga,tridactyla,Giant anteater,NULL
2295,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Vermilingua,Myrmecophagidae,NULL,Tamandua,mexicana,Northern tamandua,NULL
2296,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Pilosa,Vermilingua,Myrmecophagidae,NULL,Tamandua,tetradactyla,Southern tamandua,NULL
2297,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,NULL,NULL,NULL,NULL,NULL,Primates,NULL
2298,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Aotidae,Aotinae,Aotus,azarae,Azara's night monkey,Aotus azarai
2299,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Aotidae,Aotinae,Aotus,lemurinus,Lemurine night monkey,"Aotus hershkovitzi, Aotus pervigilis, Aotus aversus, Aotus lanius, Nyctipithecus hirsutus, Nyctipithecus villosus"
2300,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Aotidae,Aotinae,Aotus,trivirgatus,Northern night monkey,"Cheirogaleus commersonii, Nyctipithecus duruculi, Nyctipithecus felinus"
2301,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Aotidae,Aotinae,Aotus,vociferans,Noisy night monkey,"Aotus gularis, Aotus microdon, Nyctipithecus oseryi, Nyctipithecus rufipes, Nyctipithecus spixi"
2302,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Alouattinae,Alouatta,caraya,Black howler monkey,"Mycetes barbatus, Stentor niger, Simia straminea"
2303,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Alouattinae,Alouatta,guariba,Brown howler monkey,NULL
2304,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Alouattinae,Alouatta,palliata,Mantled howler monkey,"Alouatta aequatorialis, Alouatta inclamax, Mycetes niger, Alouatta palliata inconsonans, Alouatta palliata quichua, Alouatta palliata matagalpae"
2305,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Alouattinae,Alouatta,pigra,Mexican black howler monkey,"Mycetes villosus, Alouatta palliata luctuosa"
2306,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Alouattinae,Alouatta,sara,Bolivian red howler monkey,NULL
2307,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Alouattinae,Alouatta,seniculus,Red howler monkey,NULL
2308,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Ateles,belzebuth,White-bellied spider monkey,"Ateles bartlettii, Ateles braccatus, Cebus brissonii, Ateles chuva, Ateles fuliginosus, Ateles variegatus"
2309,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Ateles,chamek,Chamek spider monkey,"Ateles longimembris, Ateles ater peruvianus"
2310,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Ateles,fusciceps,Brown-headed spider monkey,NULL
2311,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Ateles,geoffroyi,Central American spider monkey,NULL
2312,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Ateles,marginatus,White-whiskered spider monkey,Ateles frontalis
2313,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Ateles,paniscus,Black spider monkey,"Ateles ater, Ateles pentadactylus, Ateles subpentadactylus, Cebus paniscus cayennensis, Cebus paniscus surinamensis"
2314,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Brachyteles,arachnoides,Woolly spider monkey or muriqui,"Ateles eriodes, Brachyteles macrotarsus, Eriodes tuberifer"
2315,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Atelidae,Atelinae,Lagothrix,lagothricha,Humboldt's woolly monkey,"Lagothrix lagotricha, Macaco barrigo, Lagothrix caparro, Lagothrix caroarensis, Lagothrix geoffroyi, Lagothrix humboldtii, Gastrimargus infumatus"
2316,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Callimico,goeldii,Goeldi's monkey,Callimico snethlageri
2317,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Callithrix,geoffroyi,Geoffroy's marmoset,"Simia albifrons, Jacchus leucocephalus, Jacchus leucogenys, Jacchus maximiliani, Hapale melanotis"
2318,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Callithrix,jacchus,White-tufted-ear marmoset,"Jacchus albicollis, Hapale communis, Hapale leucotis, Jacchus vulgaris, Simia jacchus moschatus, Jacchus vulgaris rufus"
2319,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Callithrix,kuhlii,Weid's black-tufted-ear marmoset,NULL
2320,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Callithrix,penicillata,Black-pencilled marmoset,"Hapale trigonifer, Callithrix penicillata jordani"
2321,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Cebuella,pygmaea,Pygmy marmoset,NULL
2322,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Leontocebus,fuscicollis,Saddlebacked tamarin,"Saguinus fuscicollis, Midas fuscicollis"
2323,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Leontocebus,nigricollis,Black-mantled tamarin,"Saguinus nigricollis, Midas nigricollis"
2324,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Leontopithecus,chrysomelas,Golden-headed lion tamarin,NULL
2325,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Leontopithecus,chrysopygus,Golden-rumped lion tamarin,NULL
2326,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Leontopithecus,rosalia,Golden lion tamarin,"Leontopithecus aurora, Leontocebus leoninus, Leontopithecus marikina, Jacchus rosalia guyannensis, Jacchus rosalia brasiliensis"
2327,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Mico,argentatus,Silvery marmoset,Callithrix argentata
2328,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Mico,humeralifer,Tassel-eared marmoset,"Callithrix humeralifera, Hapale santaremensis"
2329,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,bicolor,Brazilian bare-faced tamarin,Midas bicolor
2330,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,geoffroyi,Geoffroy's tamarin,"Oedipomidas salaquiensis, Jacchus spixii"
2331,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,imperator,Emperor tamarin,NULL
2332,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,labiatus,Red-chested mustached tamarin,NULL
2333,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,leucopus,Silvery-brown bare-face tamarin,Seniocebus pegasis
2334,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,midas,Midas tamarin,"Simia lacepedii, Midas rufimanus, Cebus tamarin, Leontocebus midas egens"
2335,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,mystax,Black-chested mustached tamarin,NULL
2336,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Callitrichidae,NULL,Saguinus,oedipus,Cotton-top tamarin,"Seniocebus meticulous, Oedipus titi"
2337,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Cebinae,Cebus,NULL,Capuchin monkeys,"Agipan, Calyptrocebus, Eucebus, Otocebus, Pseudocebus"
2338,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Cebinae,Cebus,albifrons,White-fronted capuchin,NULL
2339,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Cebinae,Cebus,capucinus,White-faced capuchin,"Cebus curtus, Cebus hypoleucus, Cebus capucinus limitaneus, Cebus capucinus nigripectus, Cebus capucinus albulus"
2340,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Cebinae,Cebus,olivaceus,Weeping capuchin,"Cebus annellatus, Cebus apiculatus, Cebus castaneus, Cebus nigrivittatus, Cebus capucinus leporinus"
2341,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Saimiriinae,Saimiri,boliviensis,Bolivian squirrel monkey,NULL
2342,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Saimiriinae,Saimiri,oerstedii,Central American squirrel monkey,NULL
2343,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Saimiriinae,Saimiri,sciureus,South American squirrel monkey,"Simia apedia, Lemur leucopsis, Simia morta, Chrysothrix nigrivittata, Sapajou saimiri, Saimiri sciureus sciureus"
2344,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cebidae,Cebinae,Sapajus,apella,Brown capuchin,"Cebus apella, Cebus capillatus, Cebus cirrifer, Cebus crassiceps, Cebus cristatus, Cebus frontatus, Cebus leucogenys, Cebus lunatus, Cebus monachus, Cebus niger, Cebus subcristatus, Simia variegata, Cebus apella macrocephalus, Cebus apella magnus, Cebus apella tocantinus"
2345,Animalia,Chordata,Mammalia,Theria,Eutheria,NULL,Primates,Haplorrhini,Cercopithecidae,Cercopithecinae,Allenopithecus,nigroviridis,Allen's swamp monkey,NULL
